Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-27,104.4000015258789,104.72000122070312,101.23999786376953,101.4000015258789,400,0,0.0
2017-03-28,98.95999908447266,98.95999908447266,95.91600036621094,97.0,1000,0,0.0
2017-03-29,92.83999633789062,93.04000091552734,91.0,91.0,600,0,0.0
2017-03-30,88.27999877929688,88.83999633789062,85.95999908447266,86.12000274658203,4000,0,0.0
2017-03-31,87.4800033569336,87.4800033569336,84.0,84.27999877929688,2200,0,0.0
2017-04-03,84.5999984741211,86.63999938964844,84.5999984741211,86.4000015258789,3400,0,0.0
2017-04-04,84.4800033569336,84.4800033569336,82.0,82.33999633789062,6500,0,0.0
2017-04-05,79.0,83.5199966430664,78.50399780273438,83.0,24300,0,0.0
2017-04-06,79.72000122070312,79.72000122070312,78.89199829101562,79.41600036621094,300,0,0.0
2017-04-07,78.31600189208984,78.31999969482422,76.5999984741211,76.95600128173828,3100,0,0.0
2017-04-10,74.04000091552734,74.19999694824219,73.12000274658203,73.19999694824219,2700,0,0.0
2017-04-11,73.16000366210938,74.18399810791016,72.0,72.27999877929688,3700,0,0.0
2017-04-12,70.97599792480469,73.5999984741211,70.5999984741211,73.54399871826172,4700,0,0.0
2017-04-13,71.95999908447266,73.44000244140625,71.5999984741211,73.04000091552734,3600,0,0.0
2017-04-17,73.03600311279297,74.4000015258789,72.79199981689453,74.3759994506836,1200,0,0.0
2017-04-18,75.63999938964844,76.5199966430664,74.44000244140625,74.5719985961914,6100,0,0.0
2017-04-19,74.91999816894531,85.23999786376953,74.88400268554688,83.68000030517578,28500,0,0.0
2017-04-20,84.31999969482422,85.19999694824219,82.44000244140625,84.9520034790039,3500,0,0.0
2017-04-21,85.04000091552734,91.7040023803711,85.04000091552734,90.23999786376953,4100,0,0.0
2017-04-24,91.5999984741211,92.80000305175781,91.4000015258789,92.0,2900,0,0.0
2017-04-25,92.5199966430664,92.5199966430664,88.83999633789062,89.08000183105469,5300,0,0.0
2017-04-26,92.43599700927734,92.5999984741211,87.4000015258789,91.04000091552734,3900,0,0.0
2017-04-27,95.23999786376953,96.95999908447266,92.12799835205078,92.12799835205078,1000,0,0.0
2017-04-28,91.2040023803711,94.31999969482422,89.87999725341797,92.5999984741211,4400,0,0.0
2017-05-01,94.16000366210938,95.48799896240234,93.55999755859375,94.5999984741211,4600,0,0.0
2017-05-02,94.72000122070312,103.19999694824219,94.72000122070312,101.08000183105469,5600,0,0.0
2017-05-03,99.73200225830078,102.5999984741211,99.08000183105469,99.72000122070312,13200,0,0.0
2017-05-04,106.19999694824219,114.91999816894531,106.19999694824219,114.87999725341797,13000,0,0.0
2017-05-05,114.4800033569336,114.4800033569336,105.91999816894531,107.95999908447266,5100,0,0.0
2017-05-08,106.36000061035156,111.5199966430664,104.72000122070312,107.08000183105469,3500,0,0.0
2017-05-09,109.91200256347656,112.12799835205078,108.4800033569336,110.4800033569336,4300,0,0.0
2017-05-10,105.95999908447266,106.12000274658203,97.31999969482422,100.12000274658203,13600,0,0.0
2017-05-11,97.87999725341797,98.68000030517578,95.4000015258789,97.87999725341797,2500,0,0.0
2017-05-12,97.19999694824219,100.31999969482422,96.95999908447266,97.27999877929688,11000,0,0.0
2017-05-15,88.0,92.12000274658203,87.95999908447266,91.19999694824219,18200,0,0.0
2017-05-16,89.87999725341797,93.27999877929688,89.31999969482422,92.88400268554688,11400,0,0.0
2017-05-17,90.12000274658203,92.80000305175781,87.94000244140625,90.4800033569336,15500,0,0.0
2017-05-18,93.0,93.0,87.68000030517578,89.0,10900,0,0.0
2017-05-19,85.27999877929688,85.27999877929688,82.80000305175781,83.23999786376953,27200,0,0.0
2017-05-22,81.31999969482422,82.27999877929688,80.31999969482422,81.5999984741211,21500,0,0.0
2017-05-23,80.4000015258789,81.31999969482422,79.19999694824219,79.36000061035156,11700,0,0.0
2017-05-24,79.80000305175781,81.4000015258789,77.91999816894531,80.16000366210938,14900,0,0.0
2017-05-25,82.4000015258789,93.80000305175781,80.80000305175781,92.80000305175781,91600,0,0.0
2017-05-26,90.68000030517578,91.44000244140625,86.23999786376953,86.63999938964844,20900,0,0.0
2017-05-30,89.27999877929688,90.16000366210938,86.31999969482422,87.83999633789062,33300,0,0.0
2017-05-31,94.16000366210938,97.0,92.95999908447266,94.5999984741211,27700,0,0.0
2017-06-01,93.63999938964844,96.0,86.63999938964844,96.0,24500,0,0.0
2017-06-02,98.5999984741211,101.0,95.80000305175781,97.36000061035156,32000,0,0.0
2017-06-05,101.55999755859375,102.44400024414062,98.95999908447266,99.5199966430664,23000,0,0.0
2017-06-06,101.16000366210938,101.23999786376953,93.87999725341797,94.19999694824219,19400,0,0.0
2017-06-07,98.04000091552734,109.31999969482422,97.16000366210938,108.72000122070312,46700,0,0.0
2017-06-08,111.23999786376953,111.27999877929688,106.87999725341797,109.95999908447266,15300,0,0.0
2017-06-09,108.72000122070312,109.95999908447266,106.0,107.95999908447266,10068,0,0.0
2017-06-12,103.4800033569336,106.80000305175781,102.23999786376953,106.77200317382812,6797,0,0.0
2017-06-13,107.36000061035156,109.87999725341797,103.76000213623047,104.4000015258789,10986,0,0.0
2017-06-14,106.44000244140625,117.0,105.44000244140625,115.91999816894531,64755,0,0.0
2017-06-15,116.80000305175781,118.27999877929688,115.83999633789062,118.0,7775,0,0.0
2017-06-16,115.16000366210938,116.63999938964844,115.0,115.5999984741211,5617,0,0.0
2017-06-19,113.96800231933594,120.12000274658203,113.4800033569336,119.72000122070312,13376,0,0.0
2017-06-20,127.5999984741211,130.63999938964844,125.80000305175781,126.5999984741211,16668,0,0.0
2017-06-21,126.08000183105469,138.9600067138672,120.63999938964844,136.87399291992188,50489,0,0.0
2017-06-22,132.9600067138672,134.0,128.26300048828125,133.52000427246094,20163,0,0.0
2017-06-23,133.36500549316406,134.83999633789062,128.75999450683594,129.55999755859375,16496,0,0.0
2017-06-26,129.1199951171875,133.8800048828125,126.4739990234375,126.63999938964844,8885,0,0.0
2017-06-27,124.04000091552734,124.08000183105469,118.19999694824219,119.83200073242188,15664,0,0.0
2017-06-28,120.04000091552734,120.72000122070312,112.30500030517578,115.5999984741211,27674,0,0.0
2017-06-29,113.0,116.12000274658203,110.5999984741211,114.87999725341797,16090,0,0.0
2017-06-30,110.91999816894531,112.19999694824219,104.76000213623047,104.95999908447266,31496,0,0.0
2017-07-03,103.08000183105469,103.08000183105469,100.72000122070312,101.08000183105469,17842,0,0.0
2017-07-05,102.23999786376953,112.4000015258789,102.0,112.0,52066,0,0.0
2017-07-06,105.5199966430664,110.36000061035156,101.19999694824219,110.12000274658203,42859,0,0.0
2017-07-07,114.80000305175781,120.87999725341797,114.16000366210938,117.44000244140625,66848,0,0.0
2017-07-10,119.87999725341797,120.16000366210938,113.4000015258789,116.12000274658203,21277,0,0.0
2017-07-11,117.36000061035156,117.87999725341797,109.5199966430664,110.83999633789062,29583,0,0.0
2017-07-12,103.83999633789062,110.63999938964844,101.08000183105469,108.55999755859375,56834,0,0.0
2017-07-13,107.0,107.55999755859375,102.80000305175781,103.91999816894531,43924,0,0.0
2017-07-14,101.5999984741211,103.4800033569336,99.55999755859375,100.04000091552734,45974,0,0.0
2017-07-17,101.19999694824219,104.16000366210938,100.0,104.08000183105469,21856,0,0.0
2017-07-18,99.44000244140625,103.5199966430664,99.36000061035156,101.04000091552734,27122,0,0.0
2017-07-19,100.0,100.4000015258789,95.95999908447266,96.93240356445312,24817,0,0.0
2017-07-20,94.36000061035156,99.5999984741211,94.19999694824219,99.27999877929688,22734,0,0.0
2017-07-21,100.5199966430664,107.87999725341797,100.4000015258789,107.19999694824219,47538,0,0.0
2017-07-24,103.19999694824219,103.68000030517578,101.5999984741211,102.08000183105469,22698,0,0.0
2017-07-25,95.95999908447266,97.12000274658203,91.91999816894531,92.12000274658203,59860,0,0.0
2017-07-26,89.55999755859375,91.91999816894531,86.5999984741211,87.4800033569336,50321,0,0.0
2017-07-27,86.19999694824219,88.31999969482422,84.68000030517578,85.23999786376953,34115,0,0.0
2017-07-28,84.19999694824219,84.36000061035156,81.63999938964844,82.23999786376953,51596,0,0.0
2017-07-31,82.72000122070312,84.4000015258789,78.76000213623047,79.51959991455078,30503,0,0.0
2017-08-01,82.19999694824219,88.4000015258789,82.0,84.23999786376953,67991,0,0.0
2017-08-02,84.44000244140625,87.68000030517578,82.27999877929688,82.68000030517578,43683,0,0.0
2017-08-03,81.08000183105469,86.44000244140625,80.63999938964844,85.63999938964844,48439,0,0.0
2017-08-04,85.20040130615234,86.80000305175781,82.27999877929688,83.08000183105469,41486,0,0.0
2017-08-07,85.63999938964844,87.4800033569336,83.31999969482422,83.76000213623047,50190,0,0.0
2017-08-08,85.36000061035156,85.91999816894531,82.4800033569336,84.87999725341797,41252,0,0.0
2017-08-09,83.12000274658203,85.27999877929688,82.0,82.4800033569336,65046,0,0.0
2017-08-10,80.36000061035156,88.5999984741211,80.08000183105469,88.19999694824219,79158,0,0.0
2017-08-11,89.19999694824219,90.44000244140625,85.39360046386719,86.27999877929688,27170,0,0.0
2017-08-14,86.4800033569336,93.16000366210938,84.4000015258789,93.12000274658203,65426,0,0.0
2017-08-15,95.12000274658203,95.5199966430664,91.87999725341797,92.4000015258789,49586,0,0.0
2017-08-16,91.63999938964844,97.4000015258789,90.36000061035156,97.08000183105469,40713,0,0.0
2017-08-17,98.27999877929688,98.63999938964844,94.80000305175781,95.63999938964844,27138,0,0.0
2017-08-18,94.68000030517578,96.72000122070312,85.36000061035156,85.95999908447266,54378,0,0.0
2017-08-21,88.14240264892578,94.19999694824219,87.4800033569336,92.23999786376953,41963,0,0.0
2017-08-22,90.63999938964844,92.04000091552734,88.69879913330078,90.55999755859375,30869,0,0.0
2017-08-23,90.68000030517578,91.36000061035156,86.80000305175781,87.4000015258789,29208,0,0.0
2017-08-24,89.72000122070312,94.0,89.4800033569336,91.08000183105469,29014,0,0.0
2017-08-25,91.63999938964844,91.83999633789062,89.5999984741211,90.23999786376953,25802,0,0.0
2017-08-28,91.72000122070312,98.23999786376953,91.4800033569336,95.4000015258789,78142,0,0.0
2017-08-29,97.23999786376953,99.91999816894531,95.5999984741211,96.4395980834961,51071,0,0.0
2017-08-30,98.0,99.4800033569336,94.23999786376953,99.0,74856,0,0.0
2017-08-31,95.23999786376953,95.44000244140625,88.87999725341797,90.4800033569336,63830,0,0.0
2017-09-01,91.16000366210938,92.87999725341797,89.40399932861328,89.44000244140625,42775,0,0.0
2017-09-05,83.55999755859375,84.23999786376953,81.839599609375,83.95999908447266,90528,0,0.0
2017-09-06,81.12000274658203,82.5999984741211,79.63999938964844,80.87999725341797,49368,0,0.0
2017-09-07,82.08000183105469,82.55999755859375,80.33480072021484,81.19999694824219,37042,0,0.0
2017-09-08,81.80000305175781,89.36000061035156,81.35639953613281,87.83999633789062,81296,0,0.0
2017-09-11,89.63999938964844,90.87999725341797,84.44000244140625,85.36000061035156,51398,0,0.0
2017-09-12,85.23999786376953,85.72000122070312,83.5999984741211,84.23999786376953,67368,0,0.0
2017-09-13,82.68000030517578,83.31999969482422,79.0,79.0,46864,0,0.0
2017-09-14,76.44000244140625,77.95999908447266,74.04000091552734,77.36000061035156,58204,0,0.0
2017-09-15,76.04000091552734,77.08000183105469,75.60040283203125,76.04000091552734,34428,0,0.0
2017-09-18,77.19999694824219,79.44000244140625,75.95999908447266,76.5999984741211,37482,0,0.0
2017-09-19,75.5199966430664,79.27999877929688,75.19999694824219,78.0,51864,0,0.0
2017-09-20,76.27999877929688,77.36000061035156,72.87999725341797,74.76000213623047,96885,0,0.0
2017-09-21,75.95999908447266,77.36000061035156,74.4000015258789,74.76000213623047,29364,0,0.0
