Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-27,23.790000915527344,24.920000076293945,23.739999771118164,24.75,4300,0,0
2017-03-28,25.36400032043457,26.049999237060547,25.34000015258789,25.59000015258789,7900,0,0
2017-03-29,25.8700008392334,27.489999771118164,25.8700008392334,27.290000915527344,28700,0,0
2017-03-30,28.280000686645508,28.959999084472656,27.937000274658203,28.829999923706055,18600,0,0
2017-03-31,28.420000076293945,29.420000076293945,28.420000076293945,29.420000076293945,11400,0,0
2017-04-03,29.260000228881836,29.3799991607666,28.5,28.65999984741211,12000,0,0
2017-04-04,29.219999313354492,29.98200035095215,29.08300018310547,29.98200035095215,3300,0,0
2017-04-05,31.209999084472656,31.43000030517578,30.0,30.475000381469727,8800,0,0
2017-04-06,30.899999618530273,31.3700008392334,30.79599952697754,31.15999984741211,6200,0,0
2017-04-07,31.530000686645508,32.15999984741211,31.392000198364258,32.099998474121094,8400,0,0
2017-04-10,33.189998626708984,33.630001068115234,32.93000030517578,33.59600067138672,13200,0,0
2017-04-11,33.599998474121094,34.08100128173828,33.040000915527344,33.845001220703125,9700,0,0
2017-04-12,34.630001068115234,34.63999938964844,33.470001220703125,33.470001220703125,10500,0,0
2017-04-13,33.93000030517578,34.11000061035156,33.45000076293945,33.630001068115234,10000,0,0
2017-04-17,33.70000076293945,33.70000076293945,32.90999984741211,32.939998626708984,7900,0,0
2017-04-18,32.58000183105469,32.779998779296875,32.08399963378906,32.71900177001953,9300,0,0
2017-04-19,31.190000534057617,31.253000259399414,28.52400016784668,29.020000457763672,14600,0,0
2017-04-20,28.860000610351562,29.360000610351562,28.399999618530273,28.5,33000,0,0
2017-04-21,28.06599998474121,28.3700008392334,26.100000381469727,26.690000534057617,66900,0,0
2017-04-24,26.489999771118164,26.559999465942383,25.899999618530273,26.15999984741211,27500,0,0
2017-04-25,25.850000381469727,27.68000030517578,25.729999542236328,27.010000228881836,59500,0,0
2017-04-26,26.010000228881836,27.5,25.951000213623047,26.200000762939453,69700,0,0
2017-04-27,25.149999618530273,26.139999389648438,24.649999618530273,26.100000381469727,50700,0,0
2017-04-28,26.3799991607666,26.606000900268555,25.739999771118164,25.969999313354492,29700,0,0
2017-05-01,25.610000610351562,25.649999618530273,25.10700035095215,25.389999389648438,23800,0,0
2017-05-02,25.40999984741211,25.40999984741211,23.25,23.69499969482422,68400,0,0
2017-05-03,23.799999237060547,24.10099983215332,23.208999633789062,23.860000610351562,40200,0,0
2017-05-04,22.450000762939453,22.450000762939453,20.280000686645508,20.40999984741211,209600,0,0
2017-05-05,20.399999618530273,22.030000686645508,20.399999618530273,21.679000854492188,67500,0,0
2017-05-08,21.579999923706055,22.25,20.90999984741211,21.81999969482422,58500,0,0
2017-05-09,21.479999542236328,21.649999618530273,20.559999465942383,21.079999923706055,84700,0,0
2017-05-10,21.920000076293945,23.5,21.89299964904785,22.989999771118164,76000,0,0
2017-05-11,23.950000762939453,24.139999389648438,23.27899932861328,23.540000915527344,95500,0,0
2017-05-12,23.719999313354492,23.809999465942383,22.959999084472656,23.65999984741211,71400,0,0
2017-05-15,25.90999984741211,25.959999084472656,24.920000076293945,25.190000534057617,78900,0,0
2017-05-16,25.56999969482422,25.850000381469727,24.68000030517578,24.760000228881836,53000,0,0
2017-05-17,25.329999923706055,26.06999969482422,23.9060001373291,25.280000686645508,138400,0,0
2017-05-18,24.809999465942383,26.110000610351562,24.649999618530273,25.75,74400,0,0
2017-05-19,26.829999923706055,27.540000915527344,26.829999923706055,27.43000030517578,149600,0,0
2017-05-22,28.059999465942383,28.38599967956543,27.770000457763672,27.959999084472656,119000,0,0
2017-05-23,28.350000381469727,28.75,28.049999237060547,28.729999542236328,48100,0,0
2017-05-24,28.559999465942383,29.200000762939453,26.40999984741211,28.43000030517578,96700,0,0
2017-05-25,27.700000762939453,28.200000762939453,23.799999237060547,24.049999237060547,224700,0,0
2017-05-26,24.649999618530273,25.799999237060547,24.479999542236328,25.65999984741211,67100,0,0
2017-05-30,24.93000030517578,25.757999420166016,24.649999618530273,25.399999618530273,150700,0,0
2017-05-31,23.520000457763672,23.889999389648438,22.6200008392334,23.3799991607666,168300,0,0
2017-06-01,23.6299991607666,24.690000534057617,23.010000228881836,23.010000228881836,102300,0,0
2017-06-02,22.329999923706055,23.09000015258789,21.75,22.670000076293945,159200,0,0
2017-06-05,21.690000534057617,22.229999542236328,21.450000762939453,22.139999389648438,89000,0,0
2017-06-06,21.780000686645508,23.42099952697754,21.75,23.3700008392334,86800,0,0
2017-06-07,22.420000076293945,22.59000015258789,19.645000457763672,19.729999542236328,387400,0,0
2017-06-08,19.280000686645508,20.100000381469727,19.219999313354492,19.559999465942383,111700,0,0
2017-06-09,19.579999923706055,20.229999542236328,19.450000762939453,19.899999618530273,90076,0,0
2017-06-12,20.65999984741211,20.849599838256836,20.030000686645508,20.078399658203125,83270,0,0
2017-06-13,19.979999542236328,20.649999618530273,19.450000762939453,20.510700225830078,95018,0,0
2017-06-14,20.110000610351562,20.469999313354492,18.020000457763672,18.25,377480,0,0
2017-06-15,18.110000610351562,18.25,17.850000381469727,17.93000030517578,143075,0,0
2017-06-16,18.420000076293945,18.420000076293945,18.040199279785156,18.290000915527344,48258,0,0
2017-06-19,18.540000915527344,18.649999618530273,17.59000015258789,17.649999618530273,128524,0,0
2017-06-20,16.469999313354492,16.670000076293945,15.989999771118164,16.600000381469727,273167,0,0
2017-06-21,16.700000762939453,17.29199981689453,14.899999618530273,15.300000190734863,457810,0,0
2017-06-22,15.75,16.28380012512207,15.60990047454834,15.67240047454834,144655,0,0
2017-06-23,15.710000038146973,16.200000762939453,15.465499877929688,16.1200008392334,173989,0,0
2017-06-26,16.18000030517578,16.579999923706055,15.569999694824219,16.479999542236328,102323,0,0
2017-06-27,16.809999465942383,17.600000381469727,16.75,17.360000610351562,206201,0,0
2017-06-28,17.329999923706055,18.049999237060547,17.074399948120117,17.969999313354492,143204,0,0
2017-06-29,18.3799991607666,18.770200729370117,17.899999618530273,18.079999923706055,185649,0,0
2017-06-30,18.709999084472656,19.719999313354492,18.519899368286133,19.68000030517578,180808,0,0
2017-07-03,20.030000686645508,20.5049991607666,20.030000686645508,20.40999984741211,162983,0,0
2017-07-05,20.06999969482422,20.149999618530273,17.979999542236328,18.079999923706055,354291,0,0
2017-07-06,19.149999618530273,19.850000381469727,18.309999465942383,18.360000610351562,260353,0,0
2017-07-07,17.579999923706055,17.649999618530273,16.559999465942383,17.1299991607666,248748,0,0
2017-07-10,16.760000228881836,17.719999313354492,16.709999084472656,17.290000915527344,159147,0,0
2017-07-11,17.100000381469727,18.290000915527344,17.046600341796875,18.079999923706055,219804,0,0
2017-07-12,19.200000762939453,19.579999923706055,18.09000015258789,18.450000762939453,530025,0,0
2017-07-13,18.709999084472656,19.43000030517578,18.6299991607666,19.25,156008,0,0
2017-07-14,19.649999618530273,20.06999969482422,19.360000610351562,19.94700050354004,345134,0,0
2017-07-17,19.709999084472656,19.969999313354492,19.139999389648438,19.149999618530273,259782,0,0
2017-07-18,20.040000915527344,20.049999237060547,19.239999771118164,19.729999542236328,513704,0,0
