Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01,0.0,0.1555033456034964,0.15504463016986847,0.15504463016986847,249600,0.0,0.0
1972-06-02,0.15550337731838226,0.15687951340084583,0.15550337731838226,0.15550337731838226,172800,0.0,0.0
1972-06-05,0.15550326012844565,0.15779681503772736,0.1550445449469584,0.15779681503772736,302400,0.0,0.0
1972-06-06,0.15779681503772736,0.1605490851284963,0.15733811035531733,0.15779681503772736,196800,0.0,0.0
1972-06-07,0.15779694821760198,0.15779694821760198,0.15642081201076508,0.15642081201076508,48000,0.0,0.0
1972-06-08,0.15642075435275707,0.15779689005233877,0.15596204945228465,0.1568794697523117,144000,0.0,0.0
1972-06-09,0.1568794697523117,0.15779689005233877,0.15596204945228465,0.1568794697523117,43200,0.0,0.0
1972-06-12,0.15779696749237665,0.1587143987417221,0.15779696749237665,0.1587143987417221,24000,0.0,0.0
1972-06-13,0.15825562108847682,0.15825562108847682,0.15596206486225128,0.15596206486225128,76800,0.0,0.0
1972-06-14,0.15596206486225128,0.15687948525292486,0.15596206486225128,0.15596206486225128,244800,0.0,0.0
1972-06-15,0.1568795311241421,0.1573382467031479,0.1568795311241421,0.1573382467031479,206400,0.0,0.0
1972-06-16,0.15733826236679124,0.1587143987417221,0.15733826236679124,0.1587143987417221,48000,0.0,0.0
1972-06-19,0.15779695178306738,0.15779695178306738,0.1573382467031479,0.1573382467031479,91200,0.0,0.0
1972-06-20,0.15733811035531733,0.15779681503772736,0.15733811035531733,0.15779681503772736,14400,0.0,0.0
1972-06-21,0.15779695178306738,0.15779695178306738,0.1573382467031479,0.1573382467031479,48000,0.0,0.0
1972-06-22,0.15733826236679124,0.1587143987417221,0.15687954674211851,0.1587143987417221,86400,0.0,0.0
1972-06-23,0.15963178974950415,0.16100792586803436,0.15963178974950415,0.16100792586803436,96000,0.0,0.0
1972-06-26,0.16100791281105903,0.16146662831306458,0.15963177680412688,0.16146662831306458,62400,0.0,0.0
1972-06-27,0.1623840183019638,0.16330143863448413,0.1623840183019638,0.1623840183019638,67200,0.0,0.0
1972-06-28,0.16376027694748727,0.16697126626968384,0.16376027694748727,0.16697126626968384,144000,0.0,0.0
1972-06-29,0.16651250422000885,0.16651250422000885,0.16651250422000885,0.16651250422000885,28800,0.0,0.0
1972-06-30,0.1669712048800562,0.1688060462474823,0.1669712048800562,0.1688060462474823,72000,0.0,0.0
1972-07-03,0.16880603328231011,0.17155830562114716,0.16880603328231011,0.17155830562114716,57600,0.0,0.0
1972-07-05,0.1715583223452325,0.1715583223452325,0.1697234809398651,0.1697234809398651,211200,0.0,0.0
1972-07-06,0.17064091650543672,0.17798030376434326,0.17064091650543672,0.17798030376434326,254400,0.0,0.0
1972-07-07,0.17798020338434528,0.18073247467893908,0.17798020338434528,0.17889763414859772,412800,0.0,0.0
1972-07-10,0.1788976825320893,0.1798151135444641,0.17798025151971447,0.1798151135444641,0,0.0,0.0
1972-07-11,0.1798151135444641,0.1802738185515669,0.1788976825320893,0.1798151135444641,2904000,0.0,0.0
1972-07-12,0.1798151135444641,0.1807325235586697,0.1798151135444641,0.1798151135444641,259200,0.0,0.0
1972-07-13,0.17981508261362417,0.18164992332458496,0.17981508261362417,0.18164992332458496,225600,0.0,0.0
1972-07-14,0.18164992332458496,0.18164992332458496,0.18027378754182297,0.18164992332458496,172800,0.0,0.0
1972-07-17,0.1816498911204164,0.18210859596729279,0.18073246042850175,0.18210859596729279,62400,0.0,0.0
1972-07-18,0.18210870639956003,0.18348484277285185,0.1811912961494819,0.18256743252277374,220800,0.0,0.0
1972-07-19,0.18256756062946444,0.1834849715232849,0.18165012873745456,0.1834849715232849,24000,0.0,0.0
1972-07-20,0.18348481020911253,0.18348481020911253,0.18210867408004877,0.18302610516548157,76800,0.0,0.0
1972-07-21,0.1830261653261398,0.18440230190753937,0.1830261653261398,0.18440230190753937,273600,0.0,0.0
1972-07-24,0.1844023046637726,0.1844023046637726,0.1834848732630676,0.18394359946250916,225600,0.0,0.0
1972-07-25,0.18394352349370516,0.1862370695509644,0.18394352349370516,0.18577836453914642,278400,0.0,0.0
1972-07-26,0.18623696916068772,0.18669569492340088,0.18623696916068772,0.18669569492340088,86400,0.0,0.0
